0.86 2.99523 1.5 3.00402 
0.87 2.99571 1.5 3.00377 
0.88 2.99614 1.5 3.00353 
0.89 2.99653 1.5 3.00331 
0.9 2.99689 1.5 3.0031 
0.91 2.9972 1.5 3.0029 
0.92 2.99749 1.5 3.00271 
0.93 2.99773 1.5 3.00252 
0.94 2.99796 1.5 3.00234 
0.95 2.99815 1.5 3.00217 
0.96 2.99832 1.5 3.00201 
0.97 2.99847 1.5 3.00185 
0.98 2.9986 1.5 3.0017 
0.99 2.99872 1.5 3.00156 
1 2.99882 1.5 3.00143 
1.01 2.99891 1.5 3.0013 
1.02 2.999 1.5 3.00119 
1.03 2.99907 1.5 3.00108 
1.04 2.99914 1.5 3.00098 
1.05 2.9992 1.5 3.00088 
1.06 2.99926 1.5 3.0008 
1.07 2.99931 1.5 3.00072 
1.08 2.99936 1.5 3.00066 
1.09 2.9994 1.5 3.00059 
1.1 2.99945 1.5 3.00054 
1.11 2.99948 1.5 3.00048 
1.12 2.99952 1.5 3.00044 
1.13 2.99956 1.5 3.0004 
1.14 2.99959 1.5 3.00036 
1.15 2.99962 1.5 3.00033 
1.16 2.99965 1.5 3.0003 
1.17 2.99968 1.5 3.00027 
1.18 2.99971 1.5 3.00025 
1.19 2.99973 1.5 3.00023 
1.2 2.99975 1.5 3.00021 
1.21 2.99977 1.5 3.00019 
1.22 2.99979 1.5 3.00018 
1.23 2.99981 1.5 3.00016 
1.24 2.99983 1.5 3.00015 
1.25 2.99984 1.5 3.00014 
1.26 2.99986 1.5 3.00013 
1.27 2.99987 1.5 3.00011 
1.28 2.99988 1.5 3.00011 
1.29 2.99989 1.5 3.0001 
1.3 2.9999 1.5 3.00009 
1.31 2.99991 1.5 3.00008 
1.32 2.99992 1.5 3.00008 
1.33 2.99992 1.5 3.00007 
1.34 2.99993 1.5 3.00007 
1.35 2.99993 1.5 3.00006 
1.36 2.99994 1.5 3.00006 
1.37 2.99994 1.5 3.00005 
1.38 2.99995 1.5 3.00005 
1.39 2.99995 1.5 3.00004 
1.4 2.99996 1.5 3.00004 
1.41 2.99996 1.5 3.00003 
1.42 2.99996 1.5 3.00003 
1.43 2.99996 1.5 3.00003 
1.44 2.99997 1.5 3.00003 
1.45 2.99997 1.5 3.00002 
1.46 2.99997 1.5 3.00002 
1.47 2.99997 1.5 3.00002 
1.48 2.99998 1.5 3.00002 
1.49 2.99998 1.5 3.00001 
1.5 2.99998 1.5 3.00002 
1.51 2.99998 1.5 3.00001 
1.52 2.99998 1.5 3.00001 
1.53 2.99998 1.5 3.00001 
1.54 2.99999 1.5 3.00001 
1.55 2.99998 1.5 3.00001 
1.56 2.99999 1.5 3.00001 
1.57 2.99999 1.5 3.00001 
1.58 2.99999 1.5 3.00001 
1.59 2.99999 1.5 3 
1.6 2.99999 1.5 3.00001 
1.61 2.99999 1.5 3 
1.62 2.99999 1.5 3.00001 
1.63 2.99999 1.5 3 
1.64 3 1.5 3.00001 
1.65 2.99999 1.5 3 
1.66 3 1.5 3.00001 
1.67 2.99999 1.5 3 
1.68 3 1.5 3.00001 
1.69 3 1.5 3 
1.7 3 1.5 3.00001 
1.71 3 1.5 3 
1.72 3 1.5 3.00001 
1.73 3 1.5 3 
1.74 3 1.5 3.00001 
1.75 3 1.5 3 
1.76 3 1.5 3.00001 
1.77 3 1.5 3 
1.78 3 1.5 3.00001 
1.79 3 1.5 3 
1.8 3 1.5 3.00001 
1.81 3 1.5 3 
1.82 3 1.5 3.00001 
1.83 3 1.5 3 
1.84 3 1.5 3.00001 
1.85 3 1.5 3 
1.86 3 1.5 3.00001 
1.87 3 1.5 3 
1.88 3 1.5 3.00001 
1.89 3 1.5 3 
1.9 3 1.5 3.00001 
1.91 3 1.5 3 
1.92 3 1.5 3 
1.93 3 1.5 3 
1.94 3 1.5 3 
1.95 3 1.5 3 
1.96 3 1.5 3 
1.97 3 1.5 3 
1.98 3 1.5 3 
1.99 3 1.5 3 
2 3 1.5 3 
2.01 3 1.5 3 
2.02 3 1.5 3 
2.03 3 1.5 3 
2.04 3 1.5 3 
2.05 3 1.5 3 
2.06 3 1.5 3 
2.07 3 1.5 3 
2.08 3 1.5 3 
2.09 3 1.5 3 
2.1 3 1.5 3 
2.11 3 1.5 3 
2.12 3 1.5 3 
2.13 3 1.5 3 
2.14 3 1.5 3 
2.15 3 1.5 3 
2.16 3 1.5 3 
2.17 3 1.5 3 
2.18 3 1.5 3 
2.19 3 1.5 3 
2.2 3 1.5 3 
2.21 3 1.5 3 
2.22 3 1.5 3 
2.23 3 1.5 3 
2.24 3 1.5 3 
2.25 3 1.5 3 
2.26 3 1.5 3 
2.27 3 1.5 3 
2.28 3 1.5 3 
2.29 3 1.5 3 
2.3 3 1.5 3 
2.31 3 1.5 3 
2.32 3 1.5 3 
2.33 2.99999 1.5 3 
2.34 3 1.5 3 
2.35 2.99999 1.5 2.99999 
2.36 3 1.5 3 
2.37 2.99999 1.5 2.99999 
2.38 3 1.5 3 
2.39 2.99999 1.5 2.99999 
2.4 3 1.5 3 
2.41 2.99999 1.5 2.99999 
2.42 3 1.5 3 
2.43 2.99999 1.5 2.99999 
2.44 3 1.5 3 
2.45 2.99999 1.5 2.99999 
2.46 3 1.5 3 
2.47 2.99999 1.5 2.99999 
2.48 3 1.5 3 
2.49 2.99999 1.5 2.99999 
2.5 3 1.5 3 
2.51 2.99999 1.5 2.99999 
2.52 3 1.5 3 
2.53 2.99999 1.5 2.99999 
2.54 3 1.5 3 
2.55 2.99999 1.5 2.99999 
2.56 3 1.5 3 
2.57 2.99999 1.5 2.99999 
2.58 3 1.5 3 
2.59 2.99999 1.5 2.99999 
2.6 3 1.5 3 
2.61 2.99999 1.5 2.99999 
2.62 3 1.5 3 
2.63 2.99999 1.5 2.99999 
2.64 3 1.5 3 
2.65 2.99999 1.5 2.99999 
2.66 3 1.5 3 
2.67 2.99999 1.5 2.99999 
2.68 3 1.5 3 
2.69 2.99999 1.5 2.99999 
2.7 3 1.5 3 
2.71 2.99999 1.5 2.99999 
2.72 3 1.5 3 
2.73 2.99999 1.5 2.99999 
2.74 3 1.5 3 
2.75 2.99999 1.5 2.99999 
2.76 3 1.5 3 
2.77 2.99999 1.5 2.99999 
2.78 3 1.5 3 
2.79 2.99999 1.5 2.99999 
2.8 3 1.5 3 
2.81 2.99999 1.5 2.99999 
2.82 3 1.5 3 
2.83 2.99999 1.5 2.99999 
2.84 3 1.5 3 
2.85 2.99999 1.5 2.99999 
2.86 3 1.5 3 
2.87 2.99999 1.5 2.99999 
2.88 3 1.5 3 
2.89 2.99999 1.5 2.99999 
2.9 3 1.5 3 
2.91 2.99999 1.5 2.99999 
2.92 3 1.5 3 
2.93 2.99999 1.5 2.99999 
2.94 3 1.5 3 
2.95 2.99999 1.5 2.99999 
2.96 3 1.5 3 
2.97 2.99999 1.5 2.99999 
2.98 3 1.5 3 
2.99 2.99999 1.5 3 
3 3 1.5 3 
3.01 2.99999 1.5 3 
3.02 3 1.5 3 
3.03 2.99999 1.5 3 
3.04 3 1.5 3 
3.05 2.99999 1.5 3 
3.06 3 1.5 3 
3.07 2.99999 1.5 3 
3.08 3 1.5 3 
3.09 2.99999 1.5 3 
3.1 3 1.5 3 
3.11 2.99999 1.5 3 
3.12 3 1.5 3 
3.13 2.99999 1.5 3 
3.14 3 1.5 3 
3.15 2.99999 1.5 3 
3.16 3 1.5 3 
3.17 2.99999 1.5 3 
3.18 3 1.5 3 
3.19 2.99999 1.5 3 
3.2 3 1.5 3 
3.21 2.99999 1.5 3 
3.22 3 1.5 3 
3.23 2.99999 1.5 3 
3.24 3 1.5 3 
3.25 2.99999 1.5 3 
3.26 3 1.5 3 
3.27 2.99999 1.5 3 
3.28 3 1.5 3 
3.29 2.99999 1.5 3 
3.3 3 1.5 3 
3.31 2.99999 1.5 3 
3.32 3 1.5 3 
3.33 3 1.5 3 
3.34 3 1.5 3 
3.35 3 1.5 3 
3.36 3 1.5 3 
3.37 3 1.5 3 
3.38 3 1.5 3 
3.39 3 1.5 3 
3.4 3 1.5 3 
3.41 3 1.5 3 
3.42 3 1.5 3 
3.43 3 1.5 3 
3.44 3 1.5 3 
3.45 3 1.5 3 
3.46 3 1.5 3 
3.47 3 1.5 3 
3.48 3 1.5 3 
3.49 3 1.5 3 
3.5 3 1.5 3 
3.51 3 1.5 3 
3.52 3 1.5 3 
3.53 3 1.5 3 
3.54 3 1.5 3 
3.55 3 1.5 3 
3.56 3 1.5 3 
3.57 3 1.5 3 
3.58 3 1.5 3 
3.59 3 1.5 3 
3.6 3 1.5 3 
3.61 3 1.5 3 
3.62 3 1.5 3 
3.63 3 1.5 3 
3.64 3 1.5 3 
3.65 3 1.5 3 
3.66 3 1.5 3 
3.67 3 1.5 3 
3.68 3 1.5 3 
3.69 3 1.5 3 
3.7 3 1.5 3 
3.71 3 1.5 3 
3.72 3 1.5 3 
3.73 3 1.5 3 
3.74 3 1.5 3 
3.75 3 1.5 3 
3.76 3 1.5 3 
3.77 3 1.5 3 
3.78 3 1.5 3 
3.79 3 1.5 3 
3.8 3 1.5 3 
3.81 3 1.5 3 
3.82 3 1.5 3 
3.83 3 1.5 3 
3.84 3 1.5 3 
3.85 3 1.5 3 
3.86 3 1.5 3 
3.87 3 1.5 3 
3.88 3 1.5 3 
3.89 3 1.5 3 
3.9 3 1.5 3 
3.91 3 1.5 3 
3.92 3 1.5 3 
3.93 3 1.5 3 
3.94 3 1.5 3 
3.95 3 1.5 3 
3.96 3 1.5 3 
3.97 3 1.5 3 
3.98 3 1.5 3 
3.99 3 1.5 3 
4 3 1.5 3 
4.01 3 1.5 3 
4.02 3 1.5 3 
4.03 3 1.5 3 
4.04 3 1.5 3 
4.05 3 1.5 3 
4.06 3 1.5 3 
4.07 3 1.5 3 
4.08 3 1.5 3 
4.09 3 1.5 3 
4.1 3 1.5 3 
4.11 3 1.5 3 
4.12 3 1.5 3 
4.13 3 1.5 3 
4.14 3 1.5 3 
4.15 3 1.5 3 
4.16 3 1.5 3 
4.17 3 1.5 3 
4.18 3 1.5 3 
4.19 3 1.5 3 
4.2 3 1.5 3 
4.21 3 1.5 3 
4.22 3 1.5 3 
4.23 3 1.5 3 
4.24 3 1.5 3 
4.25 3 1.5 3 
4.26 3 1.5 3 
4.27 3 1.5 3 
4.28 3 1.5 3 
4.29 3 1.5 3 
4.3 3 1.5 3 
4.31 3 1.5 3 
4.32 3 1.5 3 
4.33 3 1.5 3 
4.34 3 1.5 3 
4.35 3 1.5 3 
4.36 3 1.5 3 
4.37 3 1.5 3 
4.38 3 1.5 3 
4.39 3 1.5 3 
4.4 3 1.5 3 
4.41 3 1.5 3 
4.42 3 1.5 3 
4.43 3 1.5 3 
4.44 3 1.5 3 
4.45 3 1.5 3 
4.46 3 1.5 3 
4.47 3 1.5 3 
4.48 3 1.5 3 
4.49 3 1.5 3 
4.5 3 1.5 3 
4.51 3 1.5 3 
4.52 3 1.5 3 
4.53 3 1.5 3 
4.54 3 1.5 3 
4.55 3 1.5 3 
4.56 3 1.5 3 
4.57 3 1.5 3 
4.58 3 1.5 3 
4.59 3 1.5 3 
4.6 3 1.5 3 
4.61 3 1.5 3 
4.62 3 1.5 3 
4.63 3 1.5 3 
4.64 3 1.5 3 
4.65 3 1.5 3 
4.66 3 1.5 3 
4.67 3 1.5 3 
4.68 3 1.5 3 
4.69 3 1.5 3 
4.7 3 1.5 3 
4.71 3 1.5 3 
4.72 3 1.5 3 
4.73 3 1.5 3 
4.74 3 1.5 3 
4.75 3 1.5 3 
4.76 3 1.5 3 
4.77 3 1.5 3 
4.78 3 1.5 3 
4.79 3 1.5 3 
4.8 3 1.5 3 
4.81 3 1.5 3 
4.82 3 1.5 3 
4.83 3 1.5 3 
4.84 3 1.5 3 
4.85 3 1.5 3 
4.86 3 1.5 3 
4.87 3 1.5 3 
4.88 3 1.5 3 
4.89 3 1.5 3 
4.9 3 1.5 3 
4.91 3 1.5 3 
4.92 3 1.5 3 
4.93 3 1.5 3 
4.94 3 1.5 3 
4.95 3 1.5 3 
4.96 3 1.5 3 
4.97 3 1.5 3 
4.98 3 1.5 3 
4.99 3 1.5 3 
5 3 1.5 3 
5.01 3 1.5 3 
5.02 3 1.5 3 
5.03 3 1.5 3 
5.04 3 1.5 3 
5.05 3 1.5 3 
5.06 3 1.5 3 
5.07 3 1.5 3 
5.08 3 1.5 3 
5.09 3 1.5 3 
5.1 3 1.5 3 
5.11 3 1.5 3 
5.12 3 1.5 3 
5.13 3 1.5 3 
5.14 3 1.5 3 
5.15 3 1.5 3 
5.16 3 1.5 3 
5.17 3 1.5 3 
5.18 3 1.5 3 
5.19 3 1.5 3 
5.2 3 1.5 3 
5.21 3 1.5 3 
5.22 3 1.5 3 
5.23 3 1.5 3 
5.24 3 1.5 3 
5.25 3 1.5 3 
5.26 3 1.5 3 
5.27 3 1.5 3 
5.28 3 1.5 3 
5.29 3 1.5 3 
5.3 3 1.5 3 
5.31 3 1.5 3 
5.32 3 1.5 3 
5.33 3 1.5 3 
5.34 3 1.5 3 
5.35 3 1.5 3 
5.36 3 1.5 3 
5.37 3 1.5 3 
5.38 3 1.5 3 
5.39 3 1.5 3 
5.4 3 1.5 3 
5.41 3 1.5 3 
5.42 3 1.5 3 
5.43 3 1.5 3 
5.44 3 1.5 3 
5.45 3 1.5 3 
5.46 3 1.5 3 
5.47 3 1.5 3 
5.48 3 1.5 3 
5.49 3 1.5 3 
5.5 3 1.5 3 
5.51 3 1.5 3 
5.52 3 1.5 3 
5.53 3 1.5 3 
5.54 3 1.5 3 
5.55 3 1.5 3 
5.56 3 1.5 3 
5.57 3 1.5 3 
5.58 3 1.5 3 
5.59 3 1.5 3 
5.6 3 1.5 3 
5.61 3 1.5 3 
5.62 3 1.5 3 
5.63 3 1.5 3 
5.64 3 1.5 3 
5.65 3 1.5 3 
5.66 3 1.5 3 
5.67 3 1.5 3 
5.68 3 1.5 3 
5.69 3 1.5 3 
5.7 3 1.5 3 
5.71 3 1.5 3 
5.72 3 1.5 3 
5.73 3 1.5 3 
5.74 3 1.5 3 
5.75 3 1.5 3 
5.76 3 1.5 3 
5.77 3 1.5 3 
5.78 3 1.5 3 
5.79 3 1.5 3 
5.8 3 1.5 3 
5.81 3 1.5 3 
5.82 3 1.5 3 
5.83 3 1.5 3 
5.84 3 1.5 3 
5.85 3 1.5 3 
5.86 3 1.5 3 
5.87 3 1.5 3 
5.88 3 1.5 3 
5.89 3 1.5 3 
5.9 3 1.5 3 
5.91 3 1.5 3 
5.92 3 1.5 3 
5.93 3 1.5 3 
5.94 3 1.5 3 
5.95 3 1.5 3 
5.96 3 1.5 3 
5.97 3 1.5 3 
5.98 3 1.5 3 
5.99 3 1.5 3 
6 3 1.5 3 
6.01 3 1.5 3 
6.02 3 1.5 3 
6.03 3 1.5 3 
6.04 3 1.5 3 
6.05 3 1.5 3 
6.06 3 1.5 3 
6.07 3 1.5 3 
6.08 3 1.5 3 
6.09 3 1.5 3 
6.1 3 1.5 3 
6.11 3 1.5 3 
6.12 3 1.5 3 
6.13 3 1.5 3 
6.14 3 1.5 3 
6.15 3 1.5 3 
6.16 3 1.5 3 
6.17 3 1.5 3 
6.18 3 1.5 3 
6.19 3 1.5 3 
6.2 3 1.5 3 
6.21 3 1.5 3 
6.22 3 1.5 3 
6.23 3 1.5 3 
6.24 3 1.5 3 
6.25 3 1.5 3 
6.26 3 1.5 3 
6.27 3 1.5 3 
6.28 3 1.5 3 
6.29 3 1.5 3 
6.3 3 1.5 3 
6.31 3 1.5 3 
6.32 3 1.5 3 
6.33 3 1.5 3 
6.34 3 1.5 3 
6.35 3 1.5 3 
6.36 3 1.5 3 
6.37 2.99999 1.5 3 
6.38 3 1.5 3 
6.39 2.99999 1.5 3 
6.4 3 1.5 3 
6.41 2.99999 1.5 3 
6.42 3 1.5 3 
6.43 2.99999 1.5 3 
6.44 3 1.5 3 
6.45 2.99999 1.5 3 
6.46 3 1.5 3 
6.47 2.99999 1.5 3 
6.48 3 1.5 3 
6.49 2.99999 1.5 3 
6.5 3 1.5 3 
6.51 2.99999 1.5 3 
6.52 3 1.5 3 
6.53 2.99999 1.5 3 
6.54 3 1.5 3 
6.55 2.99999 1.5 3 
6.56 3 1.5 3 
6.57 2.99999 1.5 3 
6.58 3 1.5 3 
6.59 2.99999 1.5 3 
6.6 3 1.5 3 
6.61 2.99999 1.5 3 
6.62 3 1.5 3 
6.63 2.99999 1.5 2.99999 
6.64 3 1.5 3 
6.65 2.99999 1.5 2.99999 
6.66 3 1.5 3 
6.67 2.99999 1.5 2.99999 
6.68 3 1.5 3 
6.69 2.99999 1.5 2.99999 
6.7 3 1.5 3 
6.71 2.99999 1.5 2.99999 
6.72 3 1.5 3 
6.73 2.99999 1.5 2.99999 
6.74 3 1.5 3 
6.75 2.99999 1.5 2.99999 
6.76 3 1.5 3 
6.77 2.99999 1.5 2.99999 
6.78 3 1.5 3 
6.79 2.99999 1.5 2.99999 
6.8 3 1.5 3 
6.81 2.99999 1.5 2.99999 
6.82 3 1.5 3 
6.83 2.99999 1.5 2.99999 
6.84 3 1.5 3 
6.85 2.99999 1.5 2.99999 
6.86 3 1.5 3 
6.87 2.99999 1.5 2.99999 
6.88 3 1.5 3 
6.89 2.99999 1.5 2.99999 
6.9 3 1.5 3 
6.91 2.99999 1.5 2.99999 
6.92 3 1.5 3 
6.93 2.99999 1.5 2.99999 
6.94 3 1.5 3 
6.95 2.99999 1.5 2.99999 
6.96 3 1.5 3 
6.97 2.99999 1.5 2.99999 
6.98 3 1.5 3 
6.99 2.99999 1.5 2.99999 
7 3 1.5 3 
7.01 2.99999 1.5 2.99999 
7.02 3 1.5 3 
7.03 2.99999 1.5 2.99999 
7.04 3 1.5 3 
7.05 2.99999 1.5 2.99999 
7.06 3 1.5 3 
7.07 2.99999 1.5 2.99999 
7.08 3 1.5 3 
7.09 2.99999 1.5 2.99999 
7.1 3 1.5 3 
7.11 2.99999 1.5 2.99999 
7.12 3 1.5 3 
7.13 2.99999 1.5 2.99999 
7.14 3 1.5 3 
7.15 2.99999 1.5 2.99999 
7.16 3 1.5 3 
7.17 2.99999 1.5 2.99999 
7.18 3 1.5 3 
7.19 2.99999 1.5 2.99999 
7.2 3 1.5 3 
7.21 2.99999 1.5 2.99999 
7.22 3 1.5 3 
7.23 2.99999 1.5 2.99999 
7.24 3 1.5 3 
7.25 2.99999 1.5 2.99999 
7.26 3 1.5 3 
7.27 2.99999 1.5 2.99999 
7.28 3 1.5 3 
7.29 2.99999 1.5 2.99999 
7.3 3 1.5 3 
7.31 2.99999 1.5 2.99999 
7.32 3 1.5 3 
7.33 2.99999 1.5 2.99999 
7.34 3 1.5 3 
7.35 2.99999 1.5 2.99999 
7.36 3 1.5 3 
7.37 2.99999 1.5 2.99999 
7.38 3 1.5 3 
7.39 2.99999 1.5 2.99999 
7.4 3 1.5 3 
7.41 2.99999 1.5 2.99999 
7.42 3 1.5 3 
7.43 2.99999 1.5 2.99999 
7.44 3 1.5 3 
7.45 2.99999 1.5 2.99999 
7.46 3 1.5 3 
7.47 2.99999 1.5 2.99999 
7.48 3 1.5 3 
7.49 2.99999 1.5 2.99999 
7.5 3 1.5 3 
7.51 2.99999 1.5 2.99999 
7.52 3 1.5 3 
7.53 2.99999 1.5 2.99999 
7.54 3 1.5 3 
7.55 2.99999 1.5 2.99999 
7.56 3 1.5 3 
7.57 2.99999 1.5 2.99999 
7.58 3 1.5 3 
7.59 2.99999 1.5 2.99999 
7.6 3 1.5 3 
7.61 2.99999 1.5 2.99999 
7.62 3 1.5 3 
7.63 2.99999 1.5 2.99999 
7.64 3 1.5 3 
7.65 2.99999 1.5 3 
7.66 3 1.5 3 
7.67 2.99999 1.5 3 
7.68 3 1.5 3 
7.69 2.99999 1.5 3 
7.7 3 1.5 3 
7.71 2.99999 1.5 3 
7.72 3 1.5 3 
7.73 2.99999 1.5 3 
7.74 3 1.5 3 
7.75 3 1.5 3 
7.76 3 1.5 3 
7.77 3 1.5 3 
7.78 3 1.5 3 
7.79 3 1.5 3 
7.8 3 1.5 3 
7.81 3 1.5 3 
7.82 3 1.5 3 
7.83 3 1.5 3 
7.84 3 1.5 3 
7.85 3 1.5 3 
7.86 3 1.5 3 
7.87 3 1.5 3 
7.88 3 1.5 3 
7.89 3 1.5 3 
7.9 3 1.5 3 
7.91 3 1.5 3 
7.92 3 1.5 3 
7.93 3 1.5 3 
7.94 3 1.5 3 
7.95 3 1.5 3 
7.96 3 1.5 3 
7.97 3 1.5 3 
7.98 3 1.5 3 
7.99 3 1.5 3 
8 3 1.5 3 
8.01 3 1.5 3 
8.02 3 1.5 3 
8.03 3 1.5 3 
8.04 3 1.5 3 
8.05 3 1.5 3 
8.06 3 1.5 3 
8.07 3 1.5 3 
8.08 3 1.5 3 
8.09 3 1.5 3 
8.1 3 1.5 3 
8.11 3 1.5 3 
8.12 3 1.5 3 
8.13 3 1.5 3 
8.14 3 1.5 3 
8.15 3 1.5 3 
8.16 3 1.5 3 
8.17 3 1.5 3 
8.18 3 1.5 3 
8.19 3 1.5 3 
8.2 3 1.5 3 
8.21 3 1.5 3 
8.22 3 1.5 3 
8.23 3 1.5 3 
8.24 3 1.5 3 
8.25 3 1.5 2.99999 
8.26 3 1.5 3 
8.27 3 1.5 2.99999 
8.28 3 1.5 3 
8.29 3 1.5 2.99999 
8.3 3 1.5 3 
8.31 3 1.5 2.99999 
8.32 3 1.5 3 
8.33 3 1.5 2.99999 
8.34 3 1.5 2.99999 
8.35 3 1.5 2.99999 
8.36 3 1.5 2.99999 
8.37 3 1.5 2.99999 
8.38 3 1.5 2.99999 
8.39 3 1.5 2.99999 
8.4 3.00001 1.5 2.99999 
8.41 3 1.5 2.99999 
8.42 3.00001 1.5 2.99999 
8.43 3 1.5 2.99999 
8.44 3.00001 1.5 2.99999 
8.45 3.00001 1.5 2.99998 
8.46 3.00001 1.5 2.99999 
8.47 3.00001 1.5 2.99998 
8.48 3.00001 1.5 2.99998 
8.49 3.00001 1.5 2.99998 
8.5 3.00002 1.5 2.99998 
8.51 3.00001 1.5 2.99998 
8.52 3.00002 1.5 2.99998 
8.53 3.00002 1.5 2.99997 
8.54 3.00002 1.5 2.99997 
8.55 3.00002 1.5 2.99997 
8.56 3.00003 1.5 2.99997 
8.57 3.00003 1.5 2.99996 
8.58 3.00004 1.5 2.99996 
8.59 3.00004 1.5 2.99996 
8.6 3.00004 1.5 2.99996 
8.61 3.00004 1.5 2.99995 
8.62 3.00005 1.5 2.99995 
8.63 3.00005 1.5 2.99994 
8.64 3.00006 1.5 2.99994 
8.65 3.00006 1.5 2.99993 
8.66 3.00007 1.5 2.99993 
8.67 3.00008 1.5 2.99992 
8.68 3.00009 1.5 2.99992 
8.69 3.00009 1.5 2.99991 
8.7 3.0001 1.5 2.9999 
8.71 3.00011 1.5 2.99989 
8.72 3.00012 1.5 2.99988 
8.73 3.00013 1.5 2.99986 
8.74 3.00014 1.5 2.99985 
8.75 3.00015 1.5 2.99984 
8.76 3.00017 1.5 2.99982 
8.77 3.00018 1.5 2.9998 
8.78 3.00019 1.5 2.99979 
8.79 3.00021 1.5 2.99977 
8.8 3.00023 1.5 2.99975 
8.81 3.00025 1.5 2.99972 
8.82 3.00027 1.5 2.9997 
8.83 3.00029 1.5 2.99967 
8.84 3.00032 1.5 2.99964 
8.85 3.00035 1.5 2.99961 
8.86 3.00039 1.5 2.99958 
8.87 3.00042 1.5 2.99954 
8.88 3.00047 1.5 2.99951 
8.89 3.00051 1.5 2.99947 
8.9 3.00057 1.5 2.99943 
8.91 3.00062 1.5 2.99938 
8.92 3.00069 1.5 2.99933 
8.93 3.00076 1.5 2.99928 
8.94 3.00084 1.5 2.99923 
8.95 3.00093 1.5 2.99917 
8.96 3.00102 1.5 2.99911 
8.97 3.00112 1.5 2.99903 
8.98 3.00124 1.5 2.99896 
8.99 3.00136 1.5 2.99887 
9 3.00149 1.5 2.99878 
9.01 3.00163 1.5 2.99867 
9.02 3.00178 1.5 2.99855 
9.03 3.00193 1.5 2.99841 
9.04 3.00209 1.5 2.99825 
9.05 3.00226 1.5 2.99807 
9.06 3.00244 1.5 2.99788 
9.07 3.00263 1.5 2.99765 
9.08 3.00282 1.5 2.99739 
9.09 3.00302 1.5 2.9971 
9.1 3.00324 1.5 2.99677 
9.11 3.00345 1.5 2.99641 
9.12 3.00369 1.5 2.99601 
9.13 3.00393 1.5 2.99555 
9.14 3.0042 1.5 2.99506 
9.15 3.00449 1.5 2.99452 
9.16 3.00481 1.5 2.99393 
9.17 3.00515 1.5 2.99329 
9.18 3.00554 1.5 2.99261 
9.19 3.00598 1.5 2.99188 
